media,gcx,pinned_record,translation_rows,used_hangul,common_glyphs,common_glyph_count,new_glyphs,new_glyph_count,glyph_add_bytes,existing_local_slots,existing_dead_slots,newly_freed_slots,glyph_reclaim_bytes,donor_reclaim_bytes,string_reclaim_bytes,appended_glyph_count,appended_glyph_bytes,string_delta_bytes,string_increase_bytes,string_region_bytes,final_headroom,overflow_bytes,row_ids,confidence,layout_policy
codec,0,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,121,no,2,누는다르를먹면,는다르를면,5,누먹,2,128,0,0,0,0,0,72,2,128,-72,0,2120,0,56,codec:121:18|codec:121:12,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,122,no,1,다량르마복이회,다르마이,4,량복회,3,192,0,0,0,0,0,63,3,192,-63,0,2328,0,129,codec:122:10,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,123,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2420,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,124,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2432,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,125,no,1,같는도동똑물에움이잡직혀,같는도물에이잡,7,동똑움직혀,5,320,0,0,0,0,0,36,5,320,-36,0,3096,0,284,codec:125:16,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,126,no,1,내로를반사아알위으음의적치표,내로를사아알위으음의적,11,반치표,3,192,0,0,0,0,0,39,3,192,-39,0,3368,0,153,codec:126:16,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,127,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,128,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,3148,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,129,no,1,가높록리빨수을차,가록리수을,5,높빨차,3,192,0,0,0,0,0,28,3,192,-28,0,2932,0,164,codec:129:16,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,130,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2284,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,131,no,14,,,0,,0,0,0,0,0,0,0,833,0,0,-833,0,7036,833,0,codec:131:79|codec:131:80|codec:131:81|codec:131:82|codec:131:85|codec:131:86|codec:131:87|codec:131:88|codec:131:89|codec:131:91|codec:131:92|codec:131:93|codec:131:94|codec:131:98,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,132,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2772,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,133,no,3,가게겠기꾸낮높는니다등때라로를리면므바방법보복살서세수습아어올웅은을음있자지크펴포하,가게겠기는니다때라로를리면바방법보서세수습아어올은을음있자지크포하,33,꾸낮높등므복살웅펴,9,576,0,0,0,0,0,76,9,576,-76,0,6268,0,500,codec:133:20|codec:133:16|codec:133:14,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,134,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2880,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,135,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2576,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,136,no,2,구달리마지,리마지,3,구달,2,128,0,0,0,0,0,45,2,128,-45,0,3100,0,83,codec:136:24|codec:136:14,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,137,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2792,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,138,no,1,,,0,,0,0,0,0,0,0,0,118,0,0,-118,0,2368,118,0,codec:138:15,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,139,no,2,덮뒤를서에용유이인잘쳐해,를서에유이인잘해,8,덮뒤용쳐,4,256,0,0,0,0,0,57,4,256,-57,0,3236,0,199,codec:139:18|codec:139:19,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,140,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2732,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,141,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2684,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,142,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,3452,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,143,no,1,동라을이작해,라을이해,4,동작,2,128,0,0,0,0,0,6,2,128,-6,0,3188,0,122,codec:143:15,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,144,no,1,숙익져해,숙익해,3,져,1,64,0,0,0,0,0,30,1,64,-30,0,2684,0,34,codec:144:16,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,145,no,1,격공때를봐서해,때를봐서해,5,격공,2,128,0,0,0,0,0,27,2,128,-27,0,3164,0,101,codec:145:17,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,146,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2676,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,147,no,1,같과도아,같도아,3,과,1,64,0,0,0,0,0,21,1,64,-21,0,2832,0,43,codec:147:14,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,148,no,1,같거기는리무은의척투,같거기는리무은의,8,척투,2,128,0,0,0,0,0,33,2,128,-33,0,3628,0,95,codec:148:14,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,149,no,2,가는들로를만면물상어열영을의줄체켜,가는들로를만면물상어을의줄,13,열영체켜,4,256,0,0,0,0,0,84,4,256,-84,0,3456,0,172,codec:149:17|codec:149:14,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,150,no,1,동라을이작해,라을이해,4,동작,2,128,0,0,0,0,0,5,2,128,-5,0,2872,0,123,codec:150:15,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,151,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2712,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,152,no,3,가것는달따뜻라를리매면상야어에이줄태해,가것는뜻라를리면상야어에이줄태해,16,달따매,3,192,0,0,0,0,0,53,3,192,-53,0,3692,0,139,codec:152:17|codec:152:19|codec:152:16,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,153,no,1,귀도수어얻을있희,도수어을있,5,귀얻희,3,192,0,0,0,0,0,18,3,192,-18,0,3240,0,174,codec:153:17,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,154,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2724,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,155,no,2,것라을이해,것라을이해,5,,0,0,0,0,0,0,0,9,0,0,-9,0,2904,9,0,codec:155:23|codec:155:15,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,156,no,1,가때를면어을있줄하,가때를면어을있줄하,9,,0,0,0,0,0,0,0,23,0,0,-23,0,2980,23,0,codec:156:14,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,157,no,1,고기나들를무서에,고기나들를무서에,8,,0,0,0,0,0,0,0,22,0,0,-22,0,2860,22,0,codec:157:14,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,158,no,1,를먹어었,를어었,3,먹,1,64,0,0,0,0,0,4,1,64,-4,0,3260,0,60,codec:158:14,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,159,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,160,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,161,no,2,게느동두를리맞면법살상소써없에움을이직짝황,게를리면법상소없에을이,11,느동두맞살써움직짝황,10,640,0,0,0,0,0,83,10,640,-83,0,3992,0,557,codec:161:20|codec:161:19,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,162,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2284,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,163,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2508,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,164,no,1,가다된드로면문서열은클패,가다드로면문서은,8,된열클패,4,256,0,0,0,0,0,48,4,256,-48,0,3068,0,208,codec:164:14,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,165,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2840,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,166,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,167,no,1,기를보야얻을정회,기를보야을정,6,얻회,2,128,0,0,0,0,0,25,2,128,-25,0,2832,0,103,codec:167:15,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,168,no,1,걷는니도따라를뿐속아에움이정직,는니도라를아에이정,9,걷따뿐속움직,6,384,0,0,0,0,0,27,6,384,-27,0,3396,0,357,codec:168:14,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,169,no,1,러로를리맞머면바쓰져히,러로를리머면바히,8,맞쓰져,3,192,0,0,0,0,0,24,3,192,-24,0,3180,0,168,codec:169:17,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,170,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,3216,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,171,no,3,가돌려로를면봐에용위으이있잘해,가돌려로를면봐에위으이있잘해,14,용,1,64,0,0,0,0,0,247,1,64,-247,0,4152,183,0,codec:171:17|codec:171:18|codec:171:19,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,172,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,4032,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,173,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2924,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,174,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2164,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,175,no,2,가개겠까는니다몇습않알야어왔을져지하,가개겠까는니다습않알야어왔을지하,16,몇져,2,128,0,0,0,0,0,30,2,128,-30,0,3756,0,98,codec:175:17|codec:175:21,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,176,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2676,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,177,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2440,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,178,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1784,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,179,no,2,그도를어에와워전줄채,그도를어에와줄,7,워전채,3,192,0,0,0,0,0,55,3,192,-55,0,2316,0,137,codec:179:13|codec:179:11,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,180,no,1,로를복해회,로를해,3,복회,2,128,0,0,0,0,0,4,2,128,-4,0,1916,0,124,codec:180:10,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,181,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1508,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,182,no,1,껴를아,를아,2,껴,1,64,0,0,0,0,0,35,1,64,-35,0,4312,0,29,codec:182:31,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,183,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2432,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,184,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2168,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,185,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2152,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,186,no,2,게끼려를맞면빼상서써아에총황,게려를면상서아에,8,끼맞빼써총황,6,384,0,0,0,0,0,60,6,384,-60,0,3424,0,324,codec:186:19|codec:186:16,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,187,no,1,가고는를부어일있지,가고는를부어일있지,9,,0,0,0,0,0,0,0,15,0,0,-15,0,4168,15,0,codec:187:14,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,188,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2540,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,189,no,1,가곧그돌러로면아와,가그돌러로면아와,8,곧,1,64,0,0,0,0,0,16,1,64,-16,0,3444,0,48,codec:189:17,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,190,no,1,나라리머별사씩위은적져하,나라리머별사위은적하,10,씩져,2,128,0,0,0,0,0,91,2,128,-91,0,3124,0,37,codec:190:15,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,191,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2264,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,192,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2448,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,193,no,1,는로사어열용을해,는로사어을해,6,열용,2,128,0,0,0,0,0,39,2,128,-39,0,1152,0,89,codec:193:3,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,194,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,195,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,652,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,196,no,1,,,0,,0,0,0,0,0,0,0,88,0,0,-88,0,2256,88,0,codec:196:16,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,197,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,844,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,198,no,1,게곽굴려면보얼윤을이평하,게려면보을이하,7,곽굴얼윤평,5,320,0,0,0,0,0,18,5,320,-18,0,1620,0,302,codec:198:6,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,199,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1028,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,200,no,3,가걱네높도마면속수아알앞어요으일있잖정코,가네도마면수아알어요으일있정코,15,걱높속앞잖,5,320,0,0,0,0,0,49,5,320,-49,0,2304,0,271,codec:200:7|codec:200:10|codec:200:6,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,201,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2544,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,202,no,1,걱게는들리멀어없에은있적정킬,게는들리어없에은있적정,11,걱멀킬,3,192,0,0,0,0,0,35,3,192,-35,0,2252,0,157,codec:202:5,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,203,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,3144,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,204,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1028,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,205,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,206,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2624,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,207,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,208,no,1,,,0,,0,0,0,0,0,0,0,106,0,0,-106,0,2716,106,0,codec:208:22,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,209,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,210,no,1,남래보아에여은탄,래보아에여은,6,남탄,2,128,0,0,0,0,0,23,2,128,-23,0,3256,0,105,codec:210:16,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,211,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,740,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,212,no,1,남늘아엔이탄,아엔이,3,남늘탄,3,192,0,0,0,0,0,27,3,192,-27,0,1592,0,165,codec:212:4,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,213,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1064,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,214,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2620,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,215,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2196,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,216,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,888,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,217,no,1,넣먼어었에저,어었에저,4,넣먼,2,128,0,0,0,0,0,7,2,128,-7,0,3016,0,121,codec:217:15,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,218,no,2,기꺼내는를몸무비서순야에장해,기내는를무서야에해,9,꺼몸비순장,5,320,0,0,0,0,0,80,5,320,-80,0,2152,0,240,codec:218:3|codec:218:8,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,219,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1240,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,220,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1012,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,221,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,808,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,222,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2300,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,223,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,760,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,224,no,1,는어없,는어없,3,,0,0,0,0,0,0,0,0,0,0,4,4,1148,0,4,codec:224:3,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,225,no,2,격경기다돌무및소양우의총타한,기다돌무소우의한,8,격경및양총타,6,384,0,0,0,0,0,60,6,384,-60,0,2376,0,324,codec:225:10|codec:225:3,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,226,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1084,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,227,no,3,뜻말무서슨야어이째,뜻말무서슨야어이째,9,,0,0,0,0,0,0,0,19,0,0,-19,0,3836,19,0,codec:227:26|codec:227:34|codec:227:18,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,228,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2948,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,229,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,660,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,230,no,1,기내리발앞을전,기내리을,4,발앞전,3,192,0,0,0,0,0,18,3,192,-18,0,2028,0,174,codec:230:4,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,231,no,1,가게낮능도들성세아어에은자적줄킬,가게도들성세아어에은자적줄,13,낮능킬,3,192,0,0,0,0,0,55,3,192,-55,0,2096,0,137,codec:231:5,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,232,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2480,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,233,no,2,그래럼마뭘실알았어자잘,그래마알았어자잘,8,럼뭘실,3,192,0,0,0,0,0,15,3,192,-15,0,3128,0,177,codec:233:22|codec:233:14,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,234,no,2,겠고는다대보세알이조직차첩,겠고는다대보세알이조,10,직차첩,3,192,0,0,0,0,0,24,3,192,-24,0,5112,0,168,codec:234:42|codec:234:16,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,235,no,2,게국그미방식야이쿼,게그미방야이,6,국식쿼,3,192,0,0,0,0,0,5,3,192,-5,0,4156,0,187,codec:235:53|codec:235:21,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,236,no,3,널령서소에터톰,령서소에터톰,6,널,1,64,0,0,0,0,0,11,1,64,-11,0,4576,0,53,codec:236:20|codec:236:19|codec:236:17,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,237,no,3,것그까내네니다몸무미부분아알엇요은을의합,것그까내네니다무미부분아알요은을의,17,몸엇합,3,192,0,0,0,0,0,0,3,192,1,10,4340,0,193,codec:237:14|codec:237:18|codec:237:16,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,238,no,3,가니뭐뭔상아은이지하해황,가니뭐상아은이지하해,10,뭔황,2,128,0,0,0,0,0,26,2,128,-26,0,3984,0,102,codec:238:24|codec:238:14|codec:238:16,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,239,no,45,가거게관그기나났내낸네니다대데도떻렇리만말맞매무보상셨슨습아야어엇에엔요우유을이인일있적지체하할,가거게그기나내네니다대데도떻렇리만말무보상슨습아야어에엔요우유을이인일있적지하할,40,관났낸맞매셨엇체,8,512,0,0,0,0,0,1907,8,512,-1907,16,6968,1395,0,codec:239:44|codec:239:45|codec:239:46|codec:239:47|codec:239:48|codec:239:49|codec:239:50|codec:239:51|codec:239:52|codec:239:53|codec:239:54|codec:239:55|codec:239:56|codec:239:57|codec:239:58|codec:239:59|codec:239:60|codec:239:61|codec:239:62|codec:239:63|codec:239:64|codec:239:65|codec:239:66|codec:239:67|codec:239:68|codec:239:69|codec:239:70|codec:239:71|codec:239:72|codec:239:73|codec:239:74|codec:239:75|codec:239:80|codec:239:82|codec:239:16|codec:239:79|codec:239:81|codec:239:78|codec:239:18|codec:239:43|codec:239:40|codec:239:19|codec:239:77|codec:239:21|codec:239:34,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
